Pedestrians,weather_summary,temperature,precipitation,events,hour_begin,has_event
0,clear-night,53.0,0.0,"",2019-03-31T02:00:00.000-04:00,0
46,partly-cloudy-night,66.0,0.0047,"",2019-05-20T05:00:00.000-04:00,0
1456,clear-day,77.0,0.0,"",2019-09-25T16:00:00.000-04:00,0
1850,clear-day,88.0,0.0,"",2019-07-14T18:00:00.000-04:00,0
667,partly-cloudy-day,76.0,0.0,"",2019-06-06T09:00:00.000-04:00,0
94,clear-night,73.0,0.0,"",2019-07-08T21:00:00.000-04:00,0
2038,partly-cloudy-day,73.0,0.0,"",2019-06-12T13:00:00.000-04:00,0
131,clear-night,43.0,0.0,"",2019-01-04T18:00:00.000-05:00,0
670,rain,45.0,0.0294,"",2019-01-05T15:00:00.000-05:00,0
2788,partly-cloudy-day,68.0,0.0,"",2019-05-06T13:00:00.000-04:00,0
24,clear-night,72.0,0.0,"",2019-05-27T22:00:00.000-04:00,0
5,clear-night,64.0,0.0,"",2019-06-15T00:00:00.000-04:00,0
50,clear-night,45.0,0.0,"",2019-12-28T20:00:00.000-05:00,0
42,partly-cloudy-night,62.0,0.0,"",2019-10-27T19:00:00.000-04:00,0
14,clear-night,54.0,0.0,"",2019-10-23T23:00:00.000-04:00,0
798,wind,38.0,0.0013,"",2019-02-25T11:00:00.000-05:00,0
0,clear-night,40.0,0.0,"",2019-11-26T03:00:00.000-05:00,0
1042,clear-day,30.0,0.0,"",2019-01-11T14:00:00.000-05:00,0
561,partly-cloudy-day,33.0,0.0,"",2019-01-10T11:00:00.000-05:00,0
5,partly-cloudy-night,35.0,0.0,"",2019-03-08T22:00:00.000-05:00,0
2976,partly-cloudy-day,65.0,0.0,"",2019-05-25T18:00:00.000-04:00,0
4,cloudy,60.0,0.0,Columbus Day (regional holiday),2019-10-14T00:00:00.000-04:00,1
3,clear-night,69.0,0.0,"",2019-05-28T00:00:00.000-04:00,0
1197,cloudy,54.0,0.0,"",2019-04-25T18:00:00.000-04:00,0
2415,partly-cloudy-day,83.0,0.0,"",2019-06-30T15:00:00.000-04:00,0
2604,partly-cloudy-day,83.0,0.0,"",2019-08-04T12:00:00.000-04:00,0
370,partly-cloudy-day,24.0,0.0,"",2019-01-14T10:00:00.000-05:00,0
2,clear-night,84.0,0.0,"",2019-07-21T02:00:00.000-04:00,0
50,clear-night,30.0,0.0,"",2019-12-07T23:00:00.000-05:00,0
1579,clear-day,55.0,0.0,Veterans Day,2019-11-11T11:00:00.000-05:00,1
666,clear-day,60.0,0.0,"",2019-09-20T09:00:00.000-04:00,0
4,partly-cloudy-night,6.0,0.0,Martin Luther King Jr. Day,2019-01-21T06:00:00.000-05:00,1
52,clear-night,79.0,0.0,"",2019-07-13T23:00:00.000-04:00,0
459,partly-cloudy-day,56.0,0.0,Easter Monday,2019-04-22T08:00:00.000-04:00,1
31,cloudy,56.0,0.0,"",2019-04-30T23:00:00.000-04:00,0
7,partly-cloudy-night,55.0,0.0,Easter Sunday,2019-04-21T00:00:00.000-04:00,1
2170,partly-cloudy-day,73.0,0.0,"",2019-09-05T15:00:00.000-04:00,0
1254,clear-day,43.0,0.0,"",2019-02-03T11:00:00.000-05:00,0
55,clear-night,67.0,0.0,"",2019-05-24T05:00:00.000-04:00,0
2482,partly-cloudy-day,81.0,0.0,"",2019-08-03T19:00:00.000-04:00,0
2616,partly-cloudy-day,70.0,0.0,"",2019-06-14T14:00:00.000-04:00,0
1907,clear-day,57.0,0.0,Veterans Day,2019-11-11T16:00:00.000-05:00,1
0,cloudy,71.0,0.0,"",2019-07-19T03:00:00.000-04:00,0
1332,partly-cloudy-day,89.0,0.0,"",2019-07-29T13:00:00.000-04:00,0
1,clear-night,44.0,0.0,"",2019-11-03T22:00:00.000-05:00,0
1,cloudy,58.0,0.0,"",2019-05-30T04:00:00.000-04:00,0
59,clear-night,57.0,0.0,"",2019-05-25T05:00:00.000-04:00,0
0,wind,41.0,0.001,"",2019-02-25T00:00:00.000-05:00,0
13,partly-cloudy-night,72.0,0.0,"",2019-09-02T21:00:00.000-04:00,0
3471,cloudy,43.0,0.0,"",2019-12-29T13:00:00.000-05:00,0
14,clear-night,77.0,0.0,"",2019-08-21T23:00:00.000-04:00,0
544,partly-cloudy-day,71.0,0.0,"",2019-09-04T09:00:00.000-04:00,0
0,partly-cloudy-night,69.0,0.0,"",2019-09-15T05:00:00.000-04:00,0
599,partly-cloudy-day,79.0,0.0,"",2019-07-31T09:00:00.000-04:00,0
2,partly-cloudy-night,53.0,0.0,"",2019-10-18T01:00:00.000-04:00,0
1,partly-cloudy-night,40.0,0.0,"",2019-11-20T23:00:00.000-05:00,0
0,clear-night,24.0,0.0,"",2019-01-15T01:00:00.000-05:00,0
5,clear-night,39.0,0.0,"",2019-01-06T02:00:00.000-05:00,0
202,rain,71.0,0.011,"",2019-07-08T08:00:00.000-04:00,0
1494,partly-cloudy-day,42.0,6.0E-4,"",2019-12-05T12:00:00.000-05:00,0
0,clear-night,28.0,0.0,"",2019-12-22T04:00:00.000-05:00,0
0,clear-night,74.0,0.0,"",2019-06-28T02:00:00.000-04:00,0
1982,clear-day,59.0,0.0,"",2019-04-07T17:00:00.000-04:00,0
1513,clear-day,79.0,0.0,"",2019-07-13T10:00:00.000-04:00,0
7,fog,40.0,0.0,Daylight Saving Time starts,2019-03-10T21:00:00.000-04:00,1
2104,partly-cloudy-day,57.0,0.0,"",2019-05-15T11:00:00.000-04:00,0
64,partly-cloudy-night,49.0,0.0,"",2019-11-10T18:00:00.000-05:00,0
890,rain,38.0,0.0294,"",2019-01-20T13:00:00.000-05:00,0
1,partly-cloudy-night,40.0,0.0,"",2019-03-23T00:00:00.000-04:00,0
35,clear-night,79.0,0.0,"",2019-07-15T22:00:00.000-04:00,0
1,partly-cloudy-night,27.0,0.0,"",2019-02-26T23:00:00.000-05:00,0
21,clear-night,78.0,0.0,"",2019-08-19T22:00:00.000-04:00,0
0,clear-night,27.0,0.0,"",2019-02-09T04:00:00.000-05:00,0
1646,clear-day,84.0,0.0,"",2019-07-12T19:00:00.000-04:00,0
322,clear-day,38.0,0.0,"",2019-12-23T08:00:00.000-05:00,0
10,partly-cloudy-night,78.0,0.0,"",2019-07-11T00:00:00.000-04:00,0
1755,clear-day,48.0,0.0,"",2019-03-23T18:00:00.000-04:00,0
0,cloudy,57.0,0.0,"",2019-10-27T05:00:00.000-04:00,0
1461,clear-day,54.0,0.0,"",2019-04-17T19:00:00.000-04:00,0
224,rain,59.0,0.009,"",2019-06-13T12:00:00.000-04:00,0
0,clear-night,68.0,0.0,"",2019-08-10T03:00:00.000-04:00,0
0,cloudy,54.0,0.0,"",2019-05-01T01:00:00.000-04:00,0
1792,clear-day,65.0,0.0,"",2019-09-07T10:00:00.000-04:00,0
1,clear-night,67.0,0.0,"",2019-06-01T02:00:00.000-04:00,0
936,partly-cloudy-day,70.0,0.0,"",2019-08-10T08:00:00.000-04:00,0
33,partly-cloudy-night,75.0,0.0,"",2019-08-17T22:00:00.000-04:00,0
33,clear-night,29.0,0.0,"",2019-12-01T06:00:00.000-05:00,0
192,clear-night,32.0,0.0,"",2019-01-15T18:00:00.000-05:00,0
3093,clear-day,59.0,0.0,"",2019-10-05T15:00:00.000-04:00,0
3185,cloudy,72.0,0.0,"",2019-09-14T14:00:00.000-04:00,0
1072,cloudy,72.0,0.0,"",2019-07-23T19:00:00.000-04:00,0
1161,cloudy,56.0,0.0049,"",2019-12-10T12:00:00.000-05:00,0
1501,partly-cloudy-day,71.0,0.0,"",2019-08-26T19:00:00.000-04:00,0
1617,clear-day,40.0,0.0,"",2019-01-04T11:00:00.000-05:00,0
25,clear-night,32.0,0.0,"",2019-02-08T23:00:00.000-05:00,0
1,cloudy,39.0,0.0,"",2019-03-23T01:00:00.000-04:00,0
1358,clear-day,46.0,0.0,"",2019-12-15T10:00:00.000-05:00,0
67,rain,48.0,0.0917,"",2019-05-14T20:00:00.000-04:00,0
40,rain,40.0,0.0056,"",2019-11-23T23:00:00.000-05:00,0
2632,clear-day,68.0,0.0,"",2019-05-18T11:00:00.000-04:00,0
0,partly-cloudy-night,34.0,0.0,"",2019-02-12T01:00:00.000-05:00,0
1617,partly-cloudy-day,86.0,0.0,"",2019-07-16T19:00:00.000-04:00,0
0,clear-night,57.0,0.0,"",2019-10-13T02:00:00.000-04:00,0
839,clear-day,68.0,0.0,"",2019-08-24T09:00:00.000-04:00,0
1447,partly-cloudy-day,74.0,0.0,"",2019-08-16T10:00:00.000-04:00,0
1577,partly-cloudy-day,85.0,0.0,"",2019-07-09T19:00:00.000-04:00,0
549,cloudy,43.0,0.0067,"",2019-02-08T11:00:00.000-05:00,0
24,cloudy,56.0,0.0,"",2019-05-10T00:00:00.000-04:00,0
183,rain,65.0,0.0458,"",2019-06-10T14:00:00.000-04:00,0
13,cloudy,43.0,0.0,"",2019-04-02T22:00:00.000-04:00,0
17,clear-night,64.0,0.0,"",2019-08-30T05:00:00.000-04:00,0
25,cloudy,39.0,0.0059,"",2019-11-18T18:00:00.000-05:00,0
1758,cloudy,62.0,0.0,"",2019-10-08T13:00:00.000-04:00,0
2,rain,72.0,0.0342,"",2019-08-23T02:00:00.000-04:00,0
407,cloudy,73.0,0.0,"",2019-07-19T08:00:00.000-04:00,0
1350,cloudy,51.0,0.0,"",2019-11-22T11:00:00.000-05:00,0
348,partly-cloudy-day,46.0,0.0,"",2019-03-14T09:00:00.000-04:00,0
2382,clear-day,56.0,0.0,"",2019-11-01T14:00:00.000-04:00,0
0,partly-cloudy-night,39.0,0.0,"",2019-03-12T01:00:00.000-04:00,0
237,cloudy,53.0,0.0,"",2019-05-01T07:00:00.000-04:00,0
67,clear-night,69.0,0.0,"",2019-07-26T05:00:00.000-04:00,0
1417,rain,79.0,0.038,"",2019-07-18T15:00:00.000-04:00,0
193,clear-day,25.0,0.0,"",2019-02-19T08:00:00.000-05:00,0
0,clear-night,68.0,0.0,"",2019-05-22T21:00:00.000-04:00,0
821,clear-day,43.0,0.0,"",2019-03-28T10:00:00.000-04:00,0
3,clear-night,54.0,0.0,"",2019-10-22T00:00:00.000-04:00,0
7,clear-night,27.0,0.0,"",2019-01-13T21:00:00.000-05:00,0
1,cloudy,59.0,0.0,"",2019-04-23T02:00:00.000-04:00,0
34,cloudy,37.0,0.0,"",2019-03-02T23:00:00.000-05:00,0
728,clear-day,26.0,0.0,"",2019-01-28T11:00:00.000-05:00,0
10,partly-cloudy-night,74.0,0.0,"",2019-08-04T23:00:00.000-04:00,0
3,partly-cloudy-night,63.0,0.0,"",2019-09-14T01:00:00.000-04:00,0
0,clear-night,43.0,0.0,"",2019-11-02T00:00:00.000-04:00,0
11,rain,52.0,0.0886,"",2019-05-05T22:00:00.000-04:00,0
3,partly-cloudy-night,18.0,0.0,"",2019-03-07T05:00:00.000-05:00,0
0,cloudy,38.0,0.0,New Year's Eve,2019-12-31T04:00:00.000-05:00,1
6,rain,62.0,0.0128,"",2019-10-07T22:00:00.000-04:00,0
1330,partly-cloudy-day,33.0,0.0,"",2019-12-03T11:00:00.000-05:00,0
745,cloudy,42.0,0.0,"",2019-01-23T15:00:00.000-05:00,0
0,partly-cloudy-night,40.0,0.0,"",2019-03-26T02:00:00.000-04:00,0
883,cloudy,52.0,0.0,"",2019-04-30T10:00:00.000-04:00,0
774,clear-day,72.0,0.0,"",2019-06-23T09:00:00.000-04:00,0
0,clear-night,47.0,0.0,"",2019-04-29T00:00:00.000-04:00,0
0,clear-night,65.0,0.0,"",2019-08-30T04:00:00.000-04:00,0
4,clear-night,46.0,0.0,"",2019-10-19T00:00:00.000-04:00,0
29,partly-cloudy-night,68.0,0.0,"",2019-08-08T05:00:00.000-04:00,0
5,clear-night,35.0,0.0,"",2019-12-07T18:00:00.000-05:00,0
2088,partly-cloudy-day,80.0,0.0,"",2019-08-15T12:00:00.000-04:00,0
1447,clear-day,82.0,0.0,"",2019-07-09T11:00:00.000-04:00,0
1894,partly-cloudy-day,55.0,0.0,"",2019-04-12T12:00:00.000-04:00,0
360,rain,41.0,0.0286,"",2019-11-24T12:00:00.000-05:00,0
608,rain,69.0,0.0872,Halloween,2019-10-31T12:00:00.000-04:00,1
7,clear-night,38.0,0.0,Christmas Day,2019-12-25T18:00:00.000-05:00,1
124,clear-night,31.0,0.0,"",2019-11-13T17:00:00.000-05:00,0
0,clear-night,38.0,0.0,"",2019-03-19T00:00:00.000-04:00,0
529,clear-day,39.0,0.0,"",2019-03-27T19:00:00.000-04:00,0
2497,clear-day,42.0,0.0,"",2019-11-30T13:00:00.000-05:00,0
0,clear-night,75.0,0.0,"",2019-08-21T01:00:00.000-04:00,0
3291,partly-cloudy-day,63.0,0.0,"",2019-10-13T17:00:00.000-04:00,0
2,partly-cloudy-night,34.0,0.0,"",2019-01-09T23:00:00.000-05:00,0
2281,partly-cloudy-day,62.0,0.0,"",2019-04-12T14:00:00.000-04:00,0
106,clear-night,45.0,0.0,"",2019-04-04T06:00:00.000-04:00,0
1,snow,33.0,0.0525,"",2019-03-04T02:00:00.000-05:00,0
4,rain,74.0,0.049,"",2019-07-18T00:00:00.000-04:00,0
2,cloudy,35.0,2.0E-4,"",2019-02-13T05:00:00.000-05:00,0
1431,partly-cloudy-day,91.0,0.0,"",2019-07-17T14:00:00.000-04:00,0
3152,partly-cloudy-day,66.0,0.0,"",2019-04-06T17:00:00.000-04:00,0
1900,partly-cloudy-day,87.0,0.004,"",2019-06-29T17:00:00.000-04:00,0
0,clear-night,14.0,0.0,"",2019-02-02T07:00:00.000-05:00,0
1756,partly-cloudy-day,68.0,0.0,"",2019-09-18T14:00:00.000-04:00,0
3,partly-cloudy-night,70.0,0.0221,"",2019-08-07T23:00:00.000-04:00,0
4,cloudy,53.0,0.0,"",2019-10-09T23:00:00.000-04:00,0
46,rain,53.0,0.1044,"",2019-01-24T08:00:00.000-05:00,0
1117,partly-cloudy-day,37.0,0.0,"",2019-12-11T16:00:00.000-05:00,0
2114,partly-cloudy-day,72.0,0.0,"",2019-05-24T11:00:00.000-04:00,0
39,partly-cloudy-night,71.0,0.0,"",2019-08-15T21:00:00.000-04:00,0
0,clear-night,47.0,0.0,"",2019-10-24T04:00:00.000-04:00,0
1189,cloudy,61.0,0.0,"",2019-10-11T18:00:00.000-04:00,0
2,partly-cloudy-night,70.0,0.0,"",2019-09-11T00:00:00.000-04:00,0
280,snow,33.0,0.0241,"",2019-12-02T14:00:00.000-05:00,0
0,partly-cloudy-night,31.0,0.0,"",2019-03-01T00:00:00.000-05:00,0
1411,clear-day,39.0,0.0,"",2019-11-08T13:00:00.000-05:00,0
53,snow,33.0,0.0105,"",2019-12-11T07:00:00.000-05:00,0
849,cloudy,55.0,0.0,"",2019-10-09T17:00:00.000-04:00,0
63,cloudy,40.0,0.0,"",2019-12-05T17:00:00.000-05:00,0
1821,cloudy,46.0,0.0,"",2019-01-27T15:00:00.000-05:00,0
24,partly-cloudy-night,69.0,0.0015,"",2019-05-24T00:00:00.000-04:00,0
57,cloudy,63.0,0.0016,"",2019-04-19T23:00:00.000-04:00,0
0,clear-night,31.0,0.0,Christmas Day,2019-12-25T03:00:00.000-05:00,1
5,rain,61.0,0.0341,Halloween,2019-10-31T02:00:00.000-04:00,1
1575,partly-cloudy-day,67.0,0.0,"",2019-03-15T17:00:00.000-04:00,0
1,clear-night,73.0,0.0,"",2019-10-01T23:00:00.000-04:00,0
56,cloudy,62.0,0.0,"",2019-10-30T19:00:00.000-04:00,0
898,clear-day,77.0,0.0,"",2019-07-27T09:00:00.000-04:00,0
188,clear-day,73.0,0.0,Independence Day,2019-07-04T07:00:00.000-04:00,1
1970,partly-cloudy-day,78.0,0.0,"",2019-07-24T12:00:00.000-04:00,0
6,cloudy,42.0,0.0222,"",2019-03-21T21:00:00.000-04:00,0
615,partly-cloudy-day,15.0,0.0,"",2019-02-01T11:00:00.000-05:00,0
0,clear-night,24.0,0.0,"",2019-01-29T04:00:00.000-05:00,0
1,cloudy,61.0,0.0232,"",2019-04-13T05:00:00.000-04:00,0
3,cloudy,67.0,0.002,"",2019-06-19T00:00:00.000-04:00,0
2682,cloudy,69.0,0.0,"",2019-10-06T14:00:00.000-04:00,0
0,cloudy,59.0,0.0,"",2019-05-08T04:00:00.000-04:00,0
29,cloudy,63.0,0.0024,"",2019-09-12T23:00:00.000-04:00,0
2957,clear-day,78.0,0.0,"",2019-06-01T13:00:00.000-04:00,0
43,partly-cloudy-night,70.0,0.0,"",2019-09-24T20:00:00.000-04:00,0
1598,partly-cloudy-day,88.0,0.0,"",2019-07-22T15:00:00.000-04:00,0
1,partly-cloudy-night,59.0,0.0,"",2019-05-19T04:00:00.000-04:00,0
1003,clear-day,38.0,0.0,"",2019-04-01T10:00:00.000-04:00,0
1,clear-night,44.0,0.0,"",2019-04-29T02:00:00.000-04:00,0
17,partly-cloudy-night,68.0,0.0,"",2019-08-25T00:00:00.000-04:00,0
467,clear-day,59.0,0.0,"",2019-10-04T08:00:00.000-04:00,0
34,partly-cloudy-night,60.0,0.0,"",2019-10-12T23:00:00.000-04:00,0
0,clear-night,55.0,0.0,"",2019-04-08T23:00:00.000-04:00,0
40,partly-cloudy-night,63.0,0.0,"",2019-09-13T21:00:00.000-04:00,0
2036,partly-cloudy-day,82.0,0.0,"",2019-06-24T13:00:00.000-04:00,0
0,clear-night,35.0,0.0,"",2019-12-16T03:00:00.000-05:00,0
305,partly-cloudy-day,8.0,0.0,Martin Luther King Jr. Day,2019-01-21T11:00:00.000-05:00,1
132,partly-cloudy-night,68.0,0.0,"",2019-08-27T20:00:00.000-04:00,0
276,cloudy,45.0,0.0,"",2019-02-15T08:00:00.000-05:00,0
790,cloudy,52.0,0.0062,Cinco de Mayo,2019-05-05T17:00:00.000-04:00,1
1533,partly-cloudy-day,71.0,0.0,"",2019-09-09T11:00:00.000-04:00,0
276,cloudy,46.0,0.0,"",2019-05-14T08:00:00.000-04:00,0
201,clear-day,36.0,0.0,"",2019-04-02T07:00:00.000-04:00,0
2,clear-night,28.0,0.0,"",2019-02-20T04:00:00.000-05:00,0
0,clear-night,57.0,0.0,"",2019-09-19T01:00:00.000-04:00,0
284,cloudy,32.0,0.0026,"",2019-03-02T09:00:00.000-05:00,0
52,partly-cloudy-night,53.0,0.0,"",2019-10-05T20:00:00.000-04:00,0
1913,partly-cloudy-day,39.0,0.0,St. Patrick's Day,2019-03-17T12:00:00.000-04:00,1
1368,partly-cloudy-day,56.0,0.0,"",2019-03-29T18:00:00.000-04:00,0
18,cloudy,32.0,0.0,"",2019-01-10T06:00:00.000-05:00,0
25,cloudy,46.0,0.0,"",2019-03-28T23:00:00.000-04:00,0
4,clear-night,45.0,0.0,"",2019-11-25T20:00:00.000-05:00,0
22,partly-cloudy-night,61.0,0.0,"",2019-10-08T19:00:00.000-04:00,0
63,cloudy,63.0,0.0,"",2019-06-13T21:00:00.000-04:00,0
0,partly-cloudy-night,69.0,0.0,"",2019-05-29T01:00:00.000-04:00,0
0,clear-night,53.0,0.0,"",2019-10-22T01:00:00.000-04:00,0
2310,partly-cloudy-day,82.0,0.0,"",2019-08-09T13:00:00.000-04:00,0
6,cloudy,70.0,0.0,"",2019-10-31T23:00:00.000-04:00,0
2523,partly-cloudy-day,78.0,0.002,"",2019-07-05T19:00:00.000-04:00,0
1317,partly-cloudy-day,36.0,0.0,"",2019-01-25T16:00:00.000-05:00,0
1199,partly-cloudy-day,82.0,0.0,"",2019-07-22T10:00:00.000-04:00,0
281,clear-day,43.0,7.0E-4,"",2019-11-06T07:00:00.000-05:00,0
1,partly-cloudy-night,37.0,0.0,"",2019-03-03T04:00:00.000-05:00,0
4,cloudy,60.0,0.0087,"",2019-05-07T23:00:00.000-04:00,0
65,partly-cloudy-night,64.0,0.0,"",2019-04-13T22:00:00.000-04:00,0
276,clear-day,13.0,0.0,Martin Luther King Jr. Day,2019-01-21T16:00:00.000-05:00,1
4,clear-night,66.0,0.0,"",2019-06-05T01:00:00.000-04:00,0
8,snow,35.0,0.0293,"",2019-01-19T22:00:00.000-05:00,0
23,clear-night,76.0,0.0,"",2019-06-23T22:00:00.000-04:00,0
71,clear-night,55.0,0.0,"",2019-10-19T19:00:00.000-04:00,0
0,rain,33.0,0.0491,"",2019-12-17T04:00:00.000-05:00,0
1814,cloudy,55.0,0.0,"",2019-10-17T12:00:00.000-04:00,0
1282,clear-day,43.0,0.01,Valentine's Day,2019-02-14T13:00:00.000-05:00,1
3,clear-night,39.0,0.0,"",2019-11-22T22:00:00.000-05:00,0
1,cloudy,60.0,0.0,"",2019-10-08T02:00:00.000-04:00,0
0,partly-cloudy-night,36.0,0.0,Black Friday,2019-11-29T01:00:00.000-05:00,1
73,clear-night,43.0,0.0,"",2019-12-22T17:00:00.000-05:00,0
0,partly-cloudy-night,26.0,0.0,"",2019-01-16T04:00:00.000-05:00,0
6,rain,53.0,6.0E-4,"",2019-12-09T23:00:00.000-05:00,0
540,clear-day,62.0,0.0,"",2019-05-18T08:00:00.000-04:00,0
2577,clear-day,72.0,0.0,Columbus Day (regional holiday),2019-10-14T15:00:00.000-04:00,1
21,partly-cloudy-night,79.0,0.0,"",2019-09-11T22:00:00.000-04:00,0
0,clear-night,42.0,0.0,"",2019-12-28T05:00:00.000-05:00,0
1336,clear-day,79.0,0.0,"",2019-07-25T20:00:00.000-04:00,0
152,partly-cloudy-night,75.0,0.0,"",2019-08-21T06:00:00.000-04:00,0
561,clear-day,27.0,0.0,"",2019-01-30T12:00:00.000-05:00,0
783,partly-cloudy-day,33.0,0.0,"",2019-01-10T16:00:00.000-05:00,0
439,clear-day,51.0,0.0,"",2019-10-15T08:00:00.000-04:00,0
393,cloudy,47.0,0.0125,"",2019-03-21T16:00:00.000-04:00,0
315,cloudy,68.0,0.0,"",2019-09-04T07:00:00.000-04:00,0
7,clear-night,61.0,0.0,"",2019-10-14T22:00:00.000-04:00,0
1975,partly-cloudy-day,41.0,0.0,"",2019-12-26T11:00:00.000-05:00,0
3,rain,57.0,0.0439,Cinco de Mayo,2019-05-05T04:00:00.000-04:00,1
1779,partly-cloudy-day,61.0,0.0,"",2019-05-07T11:00:00.000-04:00,0
12,cloudy,58.0,0.0,"",2019-05-29T23:00:00.000-04:00,0
180,cloudy,41.0,0.0,"",2019-02-06T18:00:00.000-05:00,0
1622,clear-day,87.0,0.0,"",2019-07-09T16:00:00.000-04:00,0
1418,clear-day,46.0,0.0,"",2019-04-01T17:00:00.000-04:00,0
0,rain,42.0,0.0411,"",2019-01-05T04:00:00.000-05:00,0
971,clear-day,25.0,0.0,"",2019-12-19T16:00:00.000-05:00,0
3,clear-night,75.0,0.0,"",2019-06-29T02:00:00.000-04:00,0
21,rain,62.0,0.1753,"",2019-10-16T21:00:00.000-04:00,0
3524,partly-cloudy-day,63.0,0.0,Easter Sunday,2019-04-21T15:00:00.000-04:00,1
1441,cloudy,80.0,0.0,Father's Day,2019-06-16T18:00:00.000-04:00,1
19,cloudy,32.0,0.0,"",2019-02-12T06:00:00.000-05:00,0
2,cloudy,31.0,0.0,"",2019-03-01T01:00:00.000-05:00,0
1,clear-night,40.0,0.0,"",2019-03-19T22:00:00.000-04:00,0
23,cloudy,50.0,3.0E-4,"",2019-12-14T19:00:00.000-05:00,0
48,partly-cloudy-night,74.0,0.0,"",2019-06-02T21:00:00.000-04:00,0
166,partly-cloudy-day,76.0,0.0,"",2019-07-17T06:00:00.000-04:00,0
21,cloudy,47.0,0.0,"",2019-12-06T20:00:00.000-05:00,0
1388,clear-day,31.0,0.0,"",2019-02-10T12:00:00.000-05:00,0
305,partly-cloudy-day,39.0,0.0,"",2019-11-10T08:00:00.000-05:00,0
0,clear-night,43.0,0.0,"",2019-11-07T01:00:00.000-05:00,0
1437,cloudy,55.0,0.0,"",2019-04-26T11:00:00.000-04:00,0
981,partly-cloudy-day,72.0,0.0,"",2019-09-10T19:00:00.000-04:00,0
0,clear-night,36.0,0.0,"",2018-02-05T04:00:00.000-05:00,0
0,clear-night,16.0,0.0,"",2017-12-30T03:00:00.000-05:00,0
225,clear-night,54.0,0.0,"",2017-10-27T21:00:00.000-04:00,0
2,clear-night,42.0,0.0,"",2017-11-07T04:00:00.000-05:00,0
196,clear-night,58.0,0.0,"",2017-10-03T21:00:00.000-04:00,0
1724,partly-cloudy-day,14.0,0.0,New Year's Eve,2017-12-31T15:00:00.000-05:00,1
74,clear-night,28.0,0.0,"",2018-02-03T21:00:00.000-05:00,0
17,clear-night,38.0,0.0,"",2017-11-25T02:00:00.000-05:00,0
480,partly-cloudy-day,34.0,0.0,"",2017-12-09T09:00:00.000-05:00,0
9,partly-cloudy-night,41.0,1.0E-4,"",2017-11-13T04:00:00.000-05:00,0
966,clear-day,35.0,0.0,"",2018-01-26T14:00:00.000-05:00,0
714,clear-day,31.0,0.002,"",2018-01-18T14:00:00.000-05:00,0
4,partly-cloudy-night,56.0,0.001,"",2017-12-06T02:00:00.000-05:00,0
2649,clear-day,47.0,0.0,"",2017-12-02T13:00:00.000-05:00,0
2,partly-cloudy-night,37.0,0.0,"",2018-01-11T04:00:00.000-05:00,0
2281,partly-cloudy-day,72.0,0.0,"",2017-11-03T17:00:00.000-04:00,0
129,partly-cloudy-night,34.0,4.0E-4,"",2017-12-18T07:00:00.000-05:00,0
1779,clear-night,54.0,0.0,"",2017-11-25T17:00:00.000-05:00,0
1674,partly-cloudy-day,40.0,0.0042,"",2017-12-11T14:00:00.000-05:00,0
61,cloudy,19.0,0.0,"",2017-12-27T06:00:00.000-05:00,0
361,clear-night,49.0,5.0E-4,"",2017-11-28T19:00:00.000-05:00,0
22,clear-night,45.0,0.0,"",2017-10-27T05:00:00.000-04:00,0
59,clear-night,25.0,0.0027,"",2018-01-17T20:00:00.000-05:00,0
2085,clear-day,45.0,9.0E-4,"",2017-11-12T16:00:00.000-05:00,0
23,clear-night,44.0,3.0E-4,"",2017-12-01T05:00:00.000-05:00,0
18,partly-cloudy-night,61.0,0.0,"",2017-10-16T05:00:00.000-04:00,0
103,rain,45.0,0.1535,"",2018-01-23T08:00:00.000-05:00,0
17,clear-night,38.0,0.0,"",2017-11-27T01:00:00.000-05:00,0
1470,clear-day,74.0,0.0,"",2017-10-06T18:00:00.000-04:00,0
307,clear-day,40.0,0.0,"",2018-01-29T09:00:00.000-05:00,0
38,clear-night,22.0,2.0E-4,"",2017-12-15T23:00:00.000-05:00,0
2069,partly-cloudy-day,49.0,1.0E-4,"",2017-11-19T14:00:00.000-05:00,0
986,partly-cloudy-day,49.0,0.0058,"",2017-11-18T16:00:00.000-05:00,0
199,snow,22.0,0.0053,"",2018-01-04T15:00:00.000-05:00,0
0,clear-night,15.0,2.0E-4,"",2018-01-05T02:00:00.000-05:00,0
1814,partly-cloudy-day,56.0,0.0,"",2017-11-01T16:00:00.000-04:00,0
652,clear-day,12.0,0.0,"",2018-01-06T13:00:00.000-05:00,0
19,partly-cloudy-night,63.0,0.0,"",2017-10-05T05:00:00.000-04:00,0
39,clear-day,7.0,0.0,"",2018-01-06T08:00:00.000-05:00,0
125,clear-day,18.0,0.0,"",2018-02-03T08:00:00.000-05:00,0
69,clear-night,18.0,0.0,"",2017-12-27T21:00:00.000-05:00,0
236,clear-night,15.0,0.0,"",2017-12-28T19:00:00.000-05:00,0
1278,partly-cloudy-day,48.0,0.0,"",2017-11-30T14:00:00.000-05:00,0
2616,clear-day,39.0,0.0,Christmas Eve,2017-12-24T15:00:00.000-05:00,1
9,clear-night,37.0,0.0,"",2017-12-08T01:00:00.000-05:00,0
404,clear-night,33.0,0.0,"",2018-01-24T18:00:00.000-05:00,0
208,clear-day,24.0,0.0,"",2017-12-26T08:00:00.000-05:00,0
966,clear-day,30.0,0.0,"",2017-12-13T15:00:00.000-05:00,0
